"","xma","yma","label","powr","perc","cumsum_perc","xmb","ymb"
"7682.8",385500,230500,"7682_7729",6.99370122770548e-07,0.00146914940821159,79.992508585463,386500,229500
"13593.1",424500,111500,"13593_13841",6.9927028323126e-07,0.00146893967777661,79.9939775251408,430500,108500
"8606.2",367500,204500,"8606_8685",6.98922743100718e-07,0.00146820960887533,79.9954457347497,369500,201500
"7375.1",379500,239500,"7375_7624",6.98912186380112e-07,0.00146818743263513,79.9969139221823,381500,232500
"7405.3",376500,238500,"7405_7683",6.98692916866364e-07,0.00146772681862565,79.9983816490009,386500,230500
"7446.7",359500,237500,"7446_7618",6.98639610485605e-07,0.00146761483923849,79.9998492638401,361500,232500
"7318",385500,241500,"7318_7411",6.98637666016394e-07,0.00146761075454042,80.0013168745947,388500,238500
"6162.6",352500,280500,"6162_6378",6.98328012725173e-07,0.00146696027357943,80.0027838348683,357500,274500
"8794.1",446500,198500,"8794_8963",6.9824256945126e-07,0.00146678078502077,80.0042506156533,441500,192500
"8354.6",367500,211500,"8354_8578",6.98152148282735e-07,0.00146659083952281,80.0057172064928,368500,205500
"7592.8",380500,233500,"7592_7729",6.9810847248872e-07,0.0014664990908695,80.0071837055837,386500,229500
"6236.16",362500,278500,"6236_6515",6.97879754518658e-07,0.00146601862872303,80.0086497242124,360500,270500
"6345.9",371500,275500,"6345_6349",6.97800190177226e-07,0.00146585148989149,80.0101155757023,377500,275500
"7168.11",400500,247500,"7168_7217",6.97766450630183e-07,0.00146578061406486,80.0115813563164,399500,245500
"9190.20",376500,183500,"9190_9632",6.97679257397562e-07,0.00146559744941151,80.0130469537658,376500,171500
"7375.2",379500,239500,"7375_7683",6.97493275558067e-07,0.00146520676199073,80.0145121605278,386500,230500
"8725",433500,200500,"8725_9012",6.97493003792734e-07,0.00146520619110006,80.0159773667189,429500,190500
"13437.2",409500,113500,"13437_13585",6.97235105433845e-07,0.00146466443043714,80.0174420311493,416500,111500
"6196.8",392500,279500,"6196_6349",6.97209017563622e-07,0.00146460962829754,80.0189066407776,377500,275500
"6247",493500,278500,"6247_6530",6.97012089909438e-07,0.00146419594727631,80.0203708367249,483500,270500
"6909.20",369500,255500,"6909_7208",6.96999904540291e-07,0.00146417034977466,80.0218350070747,371500,245500
"5409.1",438500,308500,"5409_5525",6.96869340973589e-07,0.00146389607814007,80.0232989031528,428500,302500
"6097.28",373500,282500,"6097_6447",6.96814218625351e-07,0.00146378028399523,80.0247626834368,374500,272500
"6038.44",355500,284500,"6038_6063",6.96652131765991e-07,0.00146343979216444,80.026226123229,356500,283500
"8553.6",398500,206500,"8553_8924",6.96269414795661e-07,0.00146263582815144,80.0276887590571,396500,193500
"9000.1",379500,190500,"9000_9079",6.96234355718241e-07,0.00146256218042019,80.0291513212375,378500,187500
"13254",412500,116500,"13254_13507",6.96178283199081e-07,0.00146244439027495,80.0306137656278,418500,112500
"6882.21",368500,256500,"6882_7234",6.95746529755114e-07,0.00146153741656239,80.0320753030444,369500,244500
"13122",407500,118500,"13122_13583",6.95451985960521e-07,0.00146091867574486,80.0335362217201,414500,111500
"6241.3",385500,278500,"6241_6449",6.95206690647655e-07,0.00146040338998701,80.0349966251101,391500,272500
"7334.27",354500,240500,"7334_7672",6.95132036767766e-07,0.00146024656643981,80.0364568716765,334500,230500
"8518.1",405500,207500,"8518_8895",6.95107688530939e-07,0.00146019541870478,80.0379170670952,409500,194500
"6426",427500,273500,"6426_6427",6.94947077111996e-07,0.00145985802629494,80.0393769251215,434500,273500
"8858",381500,195500,"8858_9058",6.9493623828744e-07,0.00145983525744599,80.040836760379,385500,188500
"8917",375500,193500,"8917_9054",6.94700499357994e-07,0.00145934004654491,80.0422961004255,375500,188500
"13752.1",401500,109500,"13752_13982",6.94490980834443e-07,0.00145889991619781,80.0437550003417,405500,106500
"7412.19",392500,238500,"7412_7454",6.94457498988461e-07,0.00145882958171739,80.0452138299234,388500,237500
"5074.1",453500,330500,"5074_5108",6.94055566238698e-07,0.00145798525159485,80.046671815175,454500,328500
"8671.6",395500,202500,"8671_8979",6.94002919824648e-07,0.00145787465858333,80.0481296898336,398500,191500
"8460.1",363500,208500,"8460_8685",6.93789010214741e-07,0.00145742530399043,80.0495871151376,369500,201500
"7319.3",386500,241500,"7319_7414",6.9349857123224e-07,0.00145681518604949,80.0510439303237,394500,238500
"8669.3",390500,202500,"8669_8927",6.93418839884577e-07,0.00145664769639212,80.05250057802,401500,193500
"6018.12",357500,285500,"6018_6344",6.92970212535777e-07,0.00145570527608771,80.0539562832961,363500,275500
"8817.12",386500,197500,"8817_8890",6.92963776149159e-07,0.00145569175533055,80.0554119750515,390500,194500
"3007",394500,441500,"3007_3089",6.92936573636275e-07,0.00145563461168886,80.0568676096632,400500,436500
"6486.23",363500,271500,"6486_6516",6.9292906169584e-07,0.00145561883154258,80.0583232284947,363500,270500
"7521.6",378500,235500,"7521_7593",6.92897793791672e-07,0.00145555314783461,80.0597787816425,381500,233500
"6864.5",398500,257500,"6864_6919",6.92680907514587e-07,0.00145509754023106,80.0612338791828,398500,255500
"8617.6",401500,204500,"8617_8819",6.92515645885532e-07,0.00145475037924059,80.062688629562,405500,197500
"6278.13",397500,277500,"6278_6492",6.92228069822429e-07,0.00145414627536316,80.0641427758374,402500,271500
"6799",396500,259500,"6799_6980",6.92194115562384e-07,0.00145407494849427,80.0655968507859,396500,253500
"6455.2",417500,272500,"6455_6604",6.92138235611713e-07,0.00145395756287286,80.0670508083487,419500,266500
"5830.31",359500,292500,"5830_6194",6.92087296143247e-07,0.00145385055559944,80.0685046589043,364500,279500
"7490.7",379500,236500,"7490_7761",6.92009611953704e-07,0.00145368736635618,80.0699583462707,384500,228500
"6387.8",377500,274500,"6387_6518",6.9192823140721e-07,0.00145351641226788,80.071411862683,377500,270500
"6445.17",343500,272500,"6445_6766",6.91822203132142e-07,0.00145329368130969,80.0728651563643,354500,260500
"7015.10",395500,252500,"7015_7133",6.91741302742299e-07,0.00145312373587452,80.0743182801001,400500,248500
"7523.7",392500,235500,"7523_7799",6.9167616651348e-07,0.00145298690582001,80.075771267006,399500,227500
"5182.1",470500,323500,"5182_5245",6.91663988789996e-07,0.00145296132437941,80.0772242283303,472500,319500
"6387.9",377500,274500,"6387_6768",6.91598594472528e-07,0.0014528239521645,80.0786770522825,380500,260500
"8986.3",456500,191500,"8986_9042",6.91561011443242e-07,0.00145274500243039,80.0801297972849,460500,189500
"7515.20",360500,235500,"7515_7720",6.91386032648638e-07,0.00145237742883214,80.0815821747138,338500,229500
"8191.5",442500,216500,"8191_8449",6.91358773275053e-07,0.00145232016574458,80.0830344948795,449500,209500
"8460.2",363500,208500,"8460_8711",6.91049189793547e-07,0.00145166983143112,80.0844861647109,369500,200500
"8191.6",442500,216500,"8191_8445",6.91046068110919e-07,0.00145166327379013,80.0859378279847,445500,209500
"9261.9",409500,181500,"9261_9315",6.9091962012789e-07,0.00145139764765972,80.0873892256324,410500,179500
"9219.5",391500,182500,"9219_9687",6.90847775448797e-07,0.00145124672533071,80.0888404723577,395500,170500
"6586",412500,267500,"6586_6776",6.90806126915957e-07,0.00145115923529448,80.090291631593,420500,260500
"8373.2",433500,211500,"8373_8698",6.90624997623166e-07,0.00145077874149778,80.0917424103345,435500,201500
"6739",399500,261500,"6739_6864",6.90443319424265e-07,0.00145039709462767,80.0931928074291,398500,257500
"5074.2",453500,330500,"5074_5214",6.90435262344215e-07,0.00145038016932017,80.0946431875985,453500,321500
"5519.2",366500,302500,"5519_6022",6.90275246814596e-07,0.0014500440286802,80.0960932316272,371500,285500
"12194",435500,133500,"12194_12471",6.89962663141471e-07,0.00144938739193889,80.0975426190191,439500,129500
"3270.2",447500,418500,"3270_3285",6.89958651871012e-07,0.00144937896556288,80.0989919979847,451500,417500
"8553.7",398500,206500,"8553_8895",6.89950741131375e-07,0.00144936234766904,80.1004413603323,409500,194500
"6043.33",372500,284500,"6043_6447",6.8987374544011e-07,0.00144920060473697,80.1018905609371,374500,272500
"7868",429500,225500,"7868_7977",6.89726696686818e-07,0.00144889170308126,80.1033394526401,422500,221500
"13187.2",406500,117500,"13187_13672",6.89569382474752e-07,0.00144856123703184,80.1047880138772,414500,110500
"8884.3",376500,194500,"8884_9053",6.89390002414897e-07,0.00144818441780522,80.106236198295,374500,188500
"11633.1",367500,140500,"11633_12166",6.89346456342445e-07,0.00144809294165477,80.1076842912366,375500,133500
"7310.20",364500,241500,"7310_7589",6.89300489216861e-07,0.00144799637965826,80.1091322876163,360500,233500
"6490.3",392500,271500,"6490_6602",6.89256765750602e-07,0.00144790453086106,80.1105801921472,393500,266500
"6317.11",397500,276500,"6317_6585",6.89142062523942e-07,0.001447663576648,80.1120278557238,393500,267500
"7559.7",384500,234500,"7559_7858",6.89030478786476e-07,0.00144742917546824,80.1134752848993,398500,225500
"5678.7",367500,297500,"5678_5866",6.89011243315431e-07,0.00144738876799303,80.1149226736673,374500,291500
"6385.10",372500,274500,"6385_6448",6.88995538923965e-07,0.00144735577816879,80.1163700294454,375500,272500
"3027",416500,440500,"3027_3141",6.88976985535168e-07,0.00144731680352677,80.1178173462489,421500,431500
"7550.1",334500,234500,"7550_7616",6.88956902931178e-07,0.00144727461650047,80.1192646208655,355500,232500
"5936.17",346500,288500,"5936_6273",6.88954482602793e-07,0.00144726953217687,80.1207118903976,353500,277500
"7320.17",401500,241500,"7320_7419",6.88866364684123e-07,0.00144708442505855,80.1221589748227,412500,238500
"8339.2",432500,212500,"8339_8698",6.88848137867277e-07,0.0014470461364381,80.1236060209591,435500,201500
"5640.8",339500,298500,"5640_5748",6.88797470712642e-07,0.00144693970120757,80.1250529606603,345500,295500
"4340.1",482500,365500,"4340_4715",6.88695390719587e-07,0.00144672526430713,80.1264996859246,481500,351500
"5481.8",374500,304500,"5481_5517",6.88529157707485e-07,0.00144637606275647,80.1279460619874,364500,302500
"6795.16",380500,259500,"6795_6910",6.88364118349193e-07,0.00144602936868466,80.1293920913561,372500,255500
"8793",445500,198500,"8793_8964",6.8835106424801e-07,0.00144600194625925,80.1308380933023,449500,192500
"7822.19",382500,226500,"7822_7889",6.8824592706111e-07,0.0014457810871878,80.1322838743895,399500,224500
"7645.2",378500,231500,"7645_7795",6.88234759404484e-07,0.00144575762756951,80.1337296320171,388500,227500
"9272.2",449500,181500,"9272_9362",6.88223524220563e-07,0.00144573402609831,80.1351753660432,445500,178500
"7043.13",374500,251500,"7043_7287",6.88123537753349e-07,0.00144552398701549,80.1366208900302,376500,242500
"5828.33",354500,292500,"5828_6342",6.87461995201802e-07,0.00144413430104455,80.1380650243313,357500,275500
"7306.20",344500,241500,"7306_7446",6.87451159622124e-07,0.00144411153901204,80.1395091358703,359500,237500
"9086.5",407500,187500,"9086_9159",6.87433804259929e-07,0.00144407508103468,80.1409532109513,407500,184500
"9006",400500,190500,"9006_9223",6.87334343479053e-07,0.00144386614624807,80.1423970770976,402500,182500
"7307.23",352500,241500,"7307_7672",6.87289497942338e-07,0.00144377194034539,80.1438408490379,334500,230500
"5254.7",345500,318500,"5254_5443",6.87239133735588e-07,0.00144366614150993,80.1452845151794,354500,306500
"12776.4",409500,124500,"12776_13317",6.87045196954945e-07,0.0014432587433423,80.1467277739227,418500,115500
"7334.28",354500,240500,"7334_7369",6.86941783928019e-07,0.00144304150617079,80.1481708154289,355500,239500
"6312.17",372500,276500,"6312_6447",6.86579769565332e-07,0.00144228103161034,80.1496130964605,374500,272500
"7965.15",385500,221500,"7965_8244",6.8647799199995e-07,0.00144206723001218,80.1510551636905,388500,214500
"7640",336500,231500,"7640_7850",6.86269497019485e-07,0.00144162924979657,80.1524967929403,344500,225500
"6792.5",334500,259500,"6792_6854",6.86228353911036e-07,0.00144154282149278,80.1539383357618,353500,257500
"6165.32",383500,280500,"6165_6387",6.86133626138007e-07,0.00144134382921794,80.1553796795911,377500,274500
"6518.11",377500,270500,"6518_6732",6.86025533223243e-07,0.00144111676112254,80.1568207963522,374500,261500
"7515.21",360500,235500,"7515_7853",6.86001839333071e-07,0.00144106698795724,80.1582618633401,369500,225500
"7334.29",354500,240500,"7334_7398",6.8593381101282e-07,0.00144092408255825,80.1597027874227,329500,238500
"6520.29",382500,270500,"6520_6915",6.85867085026592e-07,0.00144078391293992,80.1611435713356,391500,255500
"6908.20",368500,255500,"6908_7208",6.85829862111375e-07,0.00144070571968848,80.1625842770553,371500,245500
"5777.14",349500,294500,"5777_5863",6.85774416710366e-07,0.00144058924691472,80.1640248663022,359500,291500
"9261.10",409500,181500,"9261_9641",6.85712988002819e-07,0.00144046020515786,80.1654653265074,408500,171500
"12835.9",415500,123500,"12835_13320",6.85634903484603e-07,0.00144029617495412,80.1669056226823,421500,115500
"6860.21",370500,257500,"6860_6882",6.85208654134565e-07,0.00143940076355468,80.1683450234459,368500,256500
"6645.31",381500,264500,"6645_7187",6.85151373139287e-07,0.00143928043479373,80.1697843038807,376500,246500
"6023.1",372500,285500,"6023_6164",6.84840261354063e-07,0.00143862689001069,80.1712229307707,365500,280500
"9287.4",408500,180500,"9287_9430",6.84819148008004e-07,0.00143858253773018,80.1726615133084,413500,176500
"5639.2",338500,298500,"5639_5672",6.84767734958717e-07,0.00143847453561731,80.174099987844,341500,297500
"6345.10",371500,275500,"6345_6643",6.84680144607853e-07,0.00143829053674755,80.1755382783808,374500,264500
"6566.33",371500,268500,"6566_6944",6.84293691491268e-07,0.00143747872430512,80.1769757571051,363500,254500
"8370.2",415500,211500,"8370_8588",6.8408162435646e-07,0.00143703324015379,80.1784127903452,420500,205500
"8326.5",399500,212500,"8326_8519",6.83916107258241e-07,0.00143668554250561,80.1798494758877,406500,207500
"6854.18",353500,257500,"6854_6977",6.83913721085663e-07,0.00143668052993227,80.1812861564177,366500,253500
"9344.1",390500,178500,"9344_9687",6.83691926982973e-07,0.00143621461258164,80.1827223710303,395500,170500
"5894.25",359500,290500,"5894_6237",6.83570262623577e-07,0.00143595903529032,80.1841583300656,363500,278500
"12642",427500,126500,"12642_13128",6.83403331109502e-07,0.00143560836641395,80.185593938432,427500,118500
"6552.22",394500,269500,"6552_6799",6.83198647953392e-07,0.00143517839360288,80.1870291168256,396500,259500
"8950.4",378500,192500,"8950_9253",6.83158601816913e-07,0.0014350942696808,80.1884642110953,381500,181500
"6884.18",370500,256500,"6884_6908",6.83107110176752e-07,0.00143498610247404,80.1898991971977,368500,255500
"6313.8",373500,276500,"6313_6315",6.83089688330606e-07,0.00143494950483551,80.1913341467026,377500,276500
"5893.35",351500,290500,"5893_6274",6.82791057916439e-07,0.00143432217935797,80.1927684688819,362500,277500
"6642.13",353500,264500,"6642_6700",6.82786675063137e-07,0.00143431297240713,80.1942027818543,352500,262500
"8925",397500,193500,"8925_8926",6.82775396529817e-07,0.00143428927987293,80.1956370711342,400500,193500
"7333.18",353500,240500,"7333_7549",6.824611571079e-07,0.00143362916494134,80.1970707002992,333500,234500
"9158.8",406500,184500,"9158_9390",6.82311291054191e-07,0.00143331434505278,80.1985040146442,409500,177500
"6942",329500,254500,"6942_7041",6.82295263791537e-07,0.00143328067698107,80.1999372953212,349500,251500
"3209",399500,424500,"3209_3278",6.82165506451749e-07,0.00143300809896729,80.2013703034201,406500,417500
"5713.13",346500,296500,"5713_5860",6.82054950678998e-07,0.00143277585720742,80.2028030792773,346500,291500
"9219.6",391500,182500,"9219_9542",6.82036245714221e-07,0.00143273656415352,80.2042358158415,396500,173500
"6551.3",364500,269500,"6551_6676",6.820095919213e-07,0.0014326805731942,80.2056684964147,366500,263500
"5680.2",383500,297500,"5680_5867",6.81850434441003e-07,0.00143234623503708,80.2071008426497,380500,291500
"5859.13",345500,291500,"5859_6019",6.81690355051077e-07,0.00143200996024735,80.20853285261,358500,285500
"5967.11",362500,287500,"5967_6237",6.81600336369414e-07,0.00143182086024352,80.2099646734702,363500,278500
"6767.27",379500,260500,"6767_7074",6.81473348667606e-07,0.00143155410033931,80.2113962275706,384500,250500
"7642.5",366500,231500,"7642_7906",6.81422893616022e-07,0.00143144811066837,80.2128276756812,368500,223500
"6058.3",334500,283500,"6058_6161",6.81257082714612e-07,0.00143109979583513,80.2142587754771,351500,280500
"6486.24",363500,271500,"6486_6643",6.8121134890311e-07,0.00143100372395572,80.215689779201,374500,264500
"7234.3",369500,244500,"7234_7334",6.81207086992652e-07,0.00143099477106651,80.2171207739721,354500,240500
"13515.1",426500,112500,"13515_13769",6.81053108435764e-07,0.00143067131214488,80.2185514452842,430500,109500
"6449.10",391500,272500,"6449_6648",6.81038126687549e-07,0.00143063984035933,80.2199820851246,398500,264500
"8102.4",424500,218500,"8102_8294",6.81028271214097e-07,0.00143061913721157,80.2214127042618,429500,213500
"7934.2",391500,222500,"7934_8179",6.80945586469985e-07,0.0014304454434278,80.2228431497052,393500,216500
"6167.6",393500,280500,"6167_6241",6.80816593652851e-07,0.00143017447142773,80.2242733241767,385500,278500
"6566.34",371500,268500,"6566_6857",6.8075064990698e-07,0.00143003594504225,80.2257033601217,361500,257500
