"","xma","yma","label","powr","perc","cumsum_perc","xmb","ymb"
"6047.2",493500,405500,"6047_6378",3.08089254335958e-10,0.00407369286654755,96.3974817521796,511500,391500
"5975.2",494500,411500,"5975_6183",3.07788453649774e-10,0.00406971554636415,96.4015514677259,509500,399500
"6931",457500,360500,"6931_7013",3.06740898373552e-10,0.00405586430554351,96.4056073320315,433500,352500
"7274.9",354500,313500,"7274_7432",3.05850635191527e-10,0.00404409285060657,96.4096514248821,342500,295500
"6304.14",462500,394500,"6304_6777",3.05707392735754e-10,0.00404219883527804,96.4136936237174,461500,369500
"7094.21",392500,339500,"7094_7179",3.05193754582609e-10,0.00403540728363837,96.417729031001,398500,320500
"9544.2",341500,101500,"9544_9982",3.04917416683243e-10,0.00403175342128009,96.4217607844223,361500,87500
"8794",477500,134500,"8794_9295",3.04329655514672e-10,0.00402398178223088,96.4257847662045,458500,110500
"7077",400500,341500,"7077_7178",3.03788064993529e-10,0.00401682063197484,96.4298015868365,397500,320500
"7090.6",401500,340500,"7090_7180",3.02863740762789e-10,0.00400459880673378,96.4338061856432,399500,320500
"5977.2",503500,411500,"5977_6183",3.01523251989342e-10,0.00398687426919401,96.4377930599124,509500,399500
"7511.2",339500,289500,"7511_7758",3.00756100249278e-10,0.00397673064838583,96.4417697905608,326500,256500
"6989.1",454500,354500,"6989_7051",2.99413616464737e-10,0.00395897973192389,96.4457287702927,432500,346500
"8955.2",479500,129500,"8955_9641",2.98887291465502e-10,0.00395202042917414,96.4496807907219,457500,99500
"6303",461500,394500,"6303_6705",2.9875159369609e-10,0.00395022617303738,96.4536310168949,463500,374500
"7145.1",361500,325500,"7145_7273",2.98393686204707e-10,0.00394549376132872,96.4575765106563,353500,313500
"9004.1",486500,126500,"9004_9295",2.97826016443532e-10,0.0039379877797857,96.461514498436,458500,110500
"9088.1",490500,119500,"9088_9641",2.97179512248068e-10,0.00392943941436175,96.4654439378504,457500,99500
"7057.9",393500,344500,"7057_7213",2.95544784337011e-10,0.00390782431634617,96.4693517621668,400500,317500
"6812.11",431500,367500,"6812_6894",2.9298095873427e-10,0.00387392427627021,96.473225686443,458500,362500
"7094.22",392500,339500,"7094_7246",2.92393534808817e-10,0.00386615709639919,96.4770918435394,400500,315500
"5724.6",485500,436500,"5724_5976",2.92061777628924e-10,0.0038617704557159,96.4809536139951,495500,411500
"8954.3",478500,129500,"8954_9642",2.91237750350293e-10,0.00385087480129252,96.4848044887964,458500,99500
"7480.1",342500,292500,"7480_7663",2.89741904087928e-10,0.00383109605807871,96.4886355848545,334500,274500
"7418.5",408500,296500,"7418_7521",2.8972634273539e-10,0.00383089029896853,96.4924664751535,383500,288500
"8020",422500,167500,"8020_8711",2.88650995172117e-10,0.00381667157619287,96.4962831467297,425500,138500
"6774.1",429500,369500,"6774_6986",2.86707373246914e-10,0.00379097214441933,96.5000741188741,451500,354500
"7538.11",320500,285500,"7538_7759",2.86705351077069e-10,0.0037909454063921,96.5038650642805,327500,256500
"6377.4",509500,391500,"6377_6878",2.86262434105411e-10,0.00378508896160371,96.5076501532421,520500,363500
"7539.7",321500,285500,"7539_7738",2.85983883161197e-10,0.00378140583738419,96.5114315590795,329500,259500
"7087.6",385500,340500,"7087_7211",2.8563630752939e-10,0.00377681003810865,96.5152083691176,398500,317500
"7102",355500,336500,"7102_7168",2.85601123302599e-10,0.00377634481664548,96.5189847139342,339500,321500
"7102.1",355500,336500,"7102_7106",2.85516498446531e-10,0.00377522586923772,96.5227599398035,374500,334500
"6955",452500,358500,"6955_7013",2.85496450065308e-10,0.00377496078064269,96.5265349005841,433500,352500
"7518.2",322500,288500,"7518_7762",2.848144185802e-10,0.00376594265762625,96.5303008432417,325500,255500
"6931.1",457500,360500,"6931_6946",2.84466171723802e-10,0.00376133798312125,96.5340621812248,435500,359500
"6788.4",429500,368500,"6788_6913",2.83857051551236e-10,0.003753283925841,96.5378154651507,458500,361500
"9017.2",486500,125500,"9017_9641",2.83100063477902e-10,0.00374327469354548,96.5415587398442,457500,99500
"7438.3",409500,295500,"7438_7654",2.82573527192974e-10,0.00373631259708251,96.5452950524413,399500,275500
"7531.7",323500,286500,"7531_7742",2.82410111432898e-10,0.00373415184137054,96.5490292042827,328500,258500
"6928.4",432500,360500,"6928_6975",2.81796129913524e-10,0.00372603350520508,96.5527552377879,454500,356500
"7350.3",398500,301500,"7350_7513",2.81682721328457e-10,0.00372453396655681,96.5564797717545,384500,289500
"8819",478500,133500,"8819_9295",2.81124466337898e-10,0.00371715247128961,96.5601969242257,458500,110500
"6788.5",429500,368500,"6788_6975",2.7952795309171e-10,0.00369604266453455,96.5638929668903,454500,356500
"7558",383500,283500,"7558_7654",2.78968813416388e-10,0.00368864947157275,96.5675816163618,399500,275500
"6834.7",490500,366500,"6834_6918",2.76927357646957e-10,0.00366165643728719,96.5712432727992,522500,361500
"5709.4",485500,437500,"5709_5975",2.75249963429481e-10,0.00363947718643066,96.5748827499856,494500,411500
"7094.23",392500,339500,"7094_7244",2.75110202895712e-10,0.00363762921062031,96.5785203791962,398500,315500
"6002.7",443500,409500,"6002_6208",2.74318543726707e-10,0.00362716154170903,96.5821475407379,463500,398500
"6304.15",462500,394500,"6304_6745",2.73955916950072e-10,0.00362236672951611,96.5857699074674,466500,371500
"7681.3",348500,272500,"7681_7762",2.73897173256477e-10,0.00362158999432596,96.5893914974617,325500,255500
"7339.4",401500,304500,"7339_7521",2.73834515714092e-10,0.00362076150848993,96.5930122589702,383500,288500
"7056.6",392500,344500,"7056_7106",2.73731256138257e-10,0.00361939616454637,96.5966316551348,374500,334500
