"","x1","y1","x2","y2","label","power","perc"
"758",311500,139500,336500,156500,"8238_8683",2.44316370819797e-14,3.7108882635887e-07
"759",383500,289500,409500,296500,"7419_7512",2.43615708118006e-14,3.70024599271635e-07
"760",398500,318500,393500,344500,"7057_7196",2.43235527644997e-14,3.69447148300749e-07
"761",472500,264500,447500,314500,"7266_7720",2.41975864197558e-14,3.67533862552648e-07
"762",318500,134500,346500,139500,"8691_8793",2.41672146707957e-14,3.67072550171564e-07
"763",346500,156500,362500,173500,"7981_8243",2.41427427574849e-14,3.6670084959502e-07
"764",383500,288500,400500,289500,"7514_7521",2.41013769663505e-14,3.660725501965e-07
"765",343500,155500,363500,173500,"7982_8263",2.40002188549342e-14,3.64536073344122e-07
"766",350500,154500,356500,199500,"7922_8284",2.38956770987261e-14,3.62948202769318e-07
"767",318500,134500,343500,155500,"8263_8793",2.3847989839064e-14,3.62223887441579e-07
"768",316500,134500,336500,156500,"8238_8791",2.35804324097143e-14,3.58159993887993e-07
"769",316500,140500,339500,156500,"8240_8658",2.34784474117012e-14,3.566109575671e-07
"770",363500,213500,326500,233500,"7834_7880",2.33849961822937e-14,3.55191539501651e-07
"771",567500,328500,522500,363500,"6880_7128",2.33025049105628e-14,3.53938590748821e-07
"772",354500,150500,355500,199500,"7921_8360",2.32434532751567e-14,3.53041663457216e-07
"773",346500,156500,356500,199500,"7922_8243",2.31957617077485e-14,3.52317282699704e-07
"774",313500,141500,343500,154500,"8283_8623",2.31457932638044e-14,3.5155831877289e-07
"775",315500,138500,347500,157500,"8221_8707",2.31449756491916e-14,3.51545900135283e-07
"776",362500,326500,374500,333500,"7108_7139",2.31146601247609e-14,3.51085441740961e-07
"777",568500,331500,522500,362500,"6899_7113",2.29801050962127e-14,3.49041703637898e-07
"778",334500,274500,338500,288500,"7519_7663",2.29544167709676e-14,3.48651527145249e-07
"779",383500,289500,408500,296500,"7418_7512",2.27976184524449e-14,3.46269938723629e-07
"780",363500,173500,363500,213500,"7880_7982",2.26610663461904e-14,3.44195867277792e-07
"781",356500,198500,327500,231500,"7840_7927",2.25928269424169e-14,3.43159388216943e-07
"782",311500,116500,315500,128500,"8982_9149",2.23826196010533e-14,3.39966577381677e-07
"783",314500,137500,343500,155500,"8263_8724",2.22840650901459e-14,3.3846964626477e-07
"784",325500,257500,334500,274500,"7663_7748",2.22686157870051e-14,3.3823498889198e-07
"785",472500,263500,472500,305500,"7338_7722",2.21389692127536e-14,3.36265804636378e-07
"786",334500,274500,340500,291500,"7493_7663",2.19372437173373e-14,3.33201823410334e-07
"787",354500,313500,361500,325500,"7145_7274",2.18410702703599e-14,3.31741057950943e-07
"788",325500,256500,318500,282500,"7561_7757",2.17479513409029e-14,3.30326687144434e-07
"789",315500,140500,347500,157500,"8221_8657",2.16939539600912e-14,3.2950652824126e-07
"790",343500,154500,355500,199500,"7921_8283",2.15040489512172e-14,3.26622086784216e-07
"791",325500,255500,321500,285500,"7539_7762",2.13511961423515e-14,3.24300426174357e-07
"792",397500,319500,393500,344500,"7057_7189",2.13465536065833e-14,3.24229911327408e-07
"793",389500,293500,408500,297500,"7397_7470",2.13119255997989e-14,3.23703951222744e-07
"794",389500,293500,398500,301500,"7350_7470",2.12397536526992e-14,3.22607741293978e-07
"795",334500,275500,339500,290500,"7501_7647",2.12039656120392e-14,3.22064161591904e-07
"796",564500,327500,522500,362500,"6899_7130",2.10098756699156e-14,3.19116155750582e-07
"797",399500,224500,381500,274500,"7666_7864",2.0745515161008e-14,3.15100819788567e-07
"798",347500,165500,363500,172500,"7989_8040",2.07448693787033e-14,3.15091011088613e-07
"799",315500,135500,336500,156500,"8238_8770",2.0732211376851e-14,3.14898750413013e-07
"800",326500,234500,326500,256500,"7758_7831",2.07271309502535e-14,3.1482158450157e-07
"801",351500,154500,362500,173500,"7981_8285",2.05165681943076e-14,3.11623375322354e-07
"802",339500,155500,356500,199500,"7922_8259",2.04816016323217e-14,3.11092272948591e-07
