,x1,y1,x2,y2,label,power,perc
831,325500,256500,339500,288500,7520_7757,2.10E-11,2.47E-06
832,315500,140500,338500,156500,8239_8657,2.10E-11,2.47E-06
833,496500,302500,471500,305500,7337_7345,2.10E-11,2.47E-06
834,325500,256500,341500,291500,7494_7757,2.09E-11,2.46E-06
835,340500,155500,362500,173500,7981_8260,2.09E-11,2.46E-06
836,349500,150500,355500,198500,7926_8358,2.09E-11,2.46E-06
837,384500,288500,408500,297500,7397_7522,2.09E-11,2.46E-06
838,399500,318500,392500,339500,7094_7197,2.06E-11,2.42E-06
839,570500,320500,522500,363500,6880_7184,2.06E-11,2.42E-06
840,568500,329500,522500,364500,6861_7122,2.05E-11,2.41E-06
841,326500,235500,326500,255500,7763_7828,2.03E-11,2.39E-06
842,570500,319500,522500,362500,6899_7192,2.01E-11,2.36E-06
843,315500,138500,343500,155500,8263_8707,2.00E-11,2.35E-06
844,579500,343500,520500,364500,6859_7062,2.00E-11,2.35E-06
845,312500,140500,343500,155500,8263_8654,1.99E-11,2.34E-06
846,341500,154500,355500,198500,7926_8281,1.99E-11,2.34E-06
847,315500,136500,339500,155500,8259_8747,1.99E-11,2.34E-06
848,341500,156500,355500,198500,7926_8242,1.99E-11,2.33E-06
849,383500,289500,396500,311500,7289_7512,1.99E-11,2.33E-06
850,326500,234500,325500,256500,7757_7831,1.98E-11,2.33E-06
851,353500,313500,362500,326500,7139_7273,1.98E-11,2.32E-06
852,472500,263500,487500,298500,7382_7722,1.97E-11,2.32E-06
853,568500,322500,520500,363500,6878_7165,1.96E-11,2.30E-06
854,327500,259500,318500,283500,7554_7736,1.95E-11,2.30E-06
855,384500,289500,409500,296500,7419_7513,1.95E-11,2.29E-06
856,567500,321500,522500,362500,6899_7172,1.94E-11,2.28E-06
857,334500,274500,339500,289500,7511_7663,1.94E-11,2.28E-06
858,569500,322500,522500,363500,6880_7166,1.93E-11,2.27E-06
859,398500,318500,392500,344500,7056_7196,1.93E-11,2.26E-06
860,325500,255500,323500,287500,7524_7762,1.92E-11,2.26E-06
861,330500,259500,334500,275500,7647_7739,1.91E-11,2.24E-06
862,313500,141500,339500,156500,8240_8623,1.91E-11,2.24E-06
863,568500,322500,522500,361500,6918_7165,1.91E-11,2.24E-06
864,314500,139500,343500,155500,8263_8686,1.90E-11,2.23E-06
865,312500,142500,338500,156500,8239_8586,1.89E-11,2.23E-06
866,578500,342500,521500,364500,6860_7067,1.89E-11,2.22E-06
867,313500,138500,343500,155500,8263_8705,1.89E-11,2.22E-06
868,325500,255500,339500,289500,7511_7762,1.88E-11,2.21E-06
869,564500,327500,520500,363500,6878_7130,1.88E-11,2.21E-06
870,491500,228500,454500,255500,7764_7853,1.88E-11,2.21E-06
871,567500,330500,520500,363500,6878_7116,1.86E-11,2.19E-06
872,399500,225500,382500,271500,7686_7861,1.86E-11,2.18E-06
873,471500,264500,449500,317500,7219_7719,1.85E-11,2.18E-06
874,384500,288500,400500,289500,7514_7522,1.85E-11,2.18E-06
875,395500,167500,355500,199500,7921_8018,1.85E-11,2.17E-06
876,567500,327500,521500,364500,6860_7132,1.85E-11,2.17E-06
877,399500,224500,381500,273500,7675_7864,1.84E-11,2.17E-06
878,326500,256500,340500,290500,7502_7758,1.84E-11,2.16E-06
879,315500,136500,338500,156500,8239_8747,1.84E-11,2.16E-06
880,492500,230500,454500,255500,7764_7845,1.83E-11,2.16E-06
881,313500,139500,343500,155500,8263_8685,1.83E-11,2.16E-06
882,325500,256500,333500,293500,7462_7757,1.83E-11,2.15E-06
883,564500,327500,522500,361500,6918_7130,1.82E-11,2.14E-06
884,312500,142500,339500,155500,8259_8586,1.82E-11,2.13E-06
885,316500,135500,341500,155500,8261_8771,1.82E-11,2.13E-06
886,399500,225500,380500,275500,7652_7861,1.81E-11,2.13E-06
887,454500,254500,409500,296500,7419_7768,1.81E-11,2.12E-06
888,350500,150500,356500,199500,7922_8359,1.80E-11,2.11E-06
889,312500,142500,341500,155500,8261_8586,1.79E-11,2.11E-06
890,567500,330500,522500,361500,6918_7116,1.79E-11,2.10E-06
891,566500,333500,520500,363500,6878_7109,1.78E-11,2.09E-06
892,340500,156500,356500,199500,7922_8241,1.78E-11,2.09E-06
893,326500,256500,341500,292500,7479_7758,1.77E-11,2.08E-06
894,383500,289500,403500,308500,7314_7512,1.77E-11,2.08E-06
895,312500,139500,341500,155500,8261_8684,1.77E-11,2.08E-06
896,325500,256500,348500,272500,7681_7757,1.77E-11,2.08E-06
897,317500,134500,340500,155500,8260_8792,1.76E-11,2.07E-06
898,334500,275500,339500,289500,7511_7647,1.76E-11,2.07E-06
899,316500,139500,338500,155500,8258_8688,1.76E-11,2.07E-06
900,567500,331500,520500,363500,6878_7112,1.75E-11,2.06E-06
901,344500,224500,327500,233500,7835_7863,1.75E-11,2.06E-06
902,397500,320500,392500,344500,7056_7178,1.75E-11,2.05E-06
903,312500,139500,339500,155500,8259_8684,1.74E-11,2.04E-06
904,314500,141500,340500,155500,8260_8624,1.73E-11,2.04E-06
905,312500,139500,338500,156500,8239_8684,1.73E-11,2.03E-06
906,472500,263500,453500,309500,7309_7722,1.73E-11,2.03E-06
907,472500,264500,445500,316500,7235_7720,1.73E-11,2.03E-06
908,346500,156500,362500,173500,7981_8243,1.72E-11,2.03E-06
909,568500,331500,521500,363500,6879_7113,1.71E-11,2.01E-06
910,491500,228500,472500,263500,7722_7853,1.71E-11,2.01E-06
911,313500,140500,336500,156500,8238_8655,1.70E-11,2.00E-06
912,566500,333500,522500,361500,6918_7109,1.70E-11,1.99E-06
913,568500,323500,522500,363500,6880_7158,1.69E-11,1.99E-06
914,354500,313500,362500,325500,7146_7274,1.69E-11,1.98E-06
915,567500,331500,522500,361500,6918_7112,1.68E-11,1.97E-06
916,579500,342500,521500,362500,6898_7068,1.68E-11,1.97E-06
917,336500,156500,356500,198500,7927_8238,1.68E-11,1.97E-06
918,329500,258500,334500,275500,7647_7743,1.67E-11,1.96E-06
919,316500,135500,339500,155500,8259_8771,1.65E-11,1.93E-06
920,567500,322500,520500,364500,6859_7164,1.64E-11,1.93E-06
921,578500,343500,520500,363500,6878_7061,1.64E-11,1.93E-06
922,383500,289500,409500,298500,7379_7512,1.63E-11,1.91E-06
923,328500,259500,318500,283500,7554_7737,1.62E-11,1.91E-06
924,326500,256500,360500,276500,7637_7758,1.62E-11,1.91E-06
925,326500,256500,338500,288500,7519_7758,1.62E-11,1.90E-06
926,399500,224500,381500,275500,7653_7864,1.62E-11,1.90E-06
927,570500,320500,521500,364500,6860_7184,1.62E-11,1.90E-06
928,487500,298500,472500,305500,7338_7382,1.61E-11,1.90E-06
929,325500,255500,318500,282500,7561_7762,1.61E-11,1.89E-06
930,568500,330500,521500,362500,6898_7117,1.61E-11,1.89E-06
931,316500,138500,340500,155500,8260_8708,1.61E-11,1.89E-06
932,347500,153500,355500,198500,7926_8304,1.60E-11,1.88E-06
933,315500,136500,343500,155500,8263_8747,1.59E-11,1.87E-06
934,454500,254500,452500,309500,7308_7768,1.58E-11,1.86E-06
935,314500,137500,338500,155500,8258_8724,1.58E-11,1.86E-06
936,328500,239500,325500,255500,7762_7820,1.58E-11,1.86E-06
937,471500,264500,447500,314500,7266_7719,1.58E-11,1.86E-06
938,474500,98500,484500,121500,9053_9673,1.58E-11,1.85E-06
939,384500,288500,401500,304500,7339_7522,1.57E-11,1.85E-06
940,328500,239500,326500,256500,7758_7820,1.57E-11,1.85E-06
941,326500,256500,342500,291500,7495_7758,1.57E-11,1.85E-06
942,317500,135500,340500,155500,8260_8772,1.57E-11,1.84E-06
943,314500,140500,336500,156500,8238_8656,1.56E-11,1.84E-06
944,315500,140500,343500,155500,8263_8657,1.56E-11,1.84E-06
945,383500,289500,409500,295500,7438_7512,1.55E-11,1.83E-06
946,383500,289500,404500,306500,7328_7512,1.55E-11,1.82E-06
947,311500,141500,338500,155500,8258_8621,1.55E-11,1.82E-06
948,495500,301500,471500,305500,7337_7351,1.54E-11,1.81E-06
949,316500,134500,338500,155500,8258_8791,1.54E-11,1.81E-06
950,487500,299500,471500,305500,7337_7369,1.54E-11,1.81E-06
951,315500,137500,340500,155500,8260_8725,1.54E-11,1.81E-06
952,384500,289500,408500,296500,7418_7513,1.52E-11,1.79E-06
953,569500,322500,521500,364500,6860_7166,1.52E-11,1.79E-06
954,519500,247500,496500,302500,7345_7784,1.52E-11,1.79E-06
955,328500,257500,334500,275500,7647_7750,1.52E-11,1.78E-06
956,326500,255500,321500,285500,7539_7763,1.51E-11,1.78E-06
957,311500,140500,340500,155500,8260_8653,1.51E-11,1.77E-06
958,317500,134500,341500,155500,8261_8792,1.51E-11,1.77E-06
959,356500,198500,329500,238500,7821_7927,1.50E-11,1.76E-06
960,569500,323500,521500,362500,6898_7159,1.50E-11,1.76E-06
961,383500,289500,402500,310500,7296_7512,1.50E-11,1.76E-06
962,313500,140500,339500,156500,8240_8655,1.50E-11,1.76E-06
963,312500,141500,336500,156500,8238_8622,1.49E-11,1.75E-06
964,568500,318500,522500,363500,6880_7203,1.49E-11,1.75E-06
965,328500,258500,318500,283500,7554_7742,1.49E-11,1.75E-06
966,356500,199500,326500,256500,7758_7922,1.49E-11,1.75E-06
967,471500,264500,454500,310500,7302_7719,1.49E-11,1.75E-06
968,316500,135500,338500,156500,8239_8771,1.48E-11,1.74E-06
969,326500,256500,339500,290500,7501_7758,1.47E-11,1.73E-06
970,313500,141500,347500,157500,8221_8623,1.47E-11,1.73E-06
971,327500,259500,321500,285500,7539_7736,1.46E-11,1.72E-06
972,351500,154500,356500,198500,7927_8285,1.46E-11,1.72E-06
973,314500,138500,336500,156500,8238_8706,1.46E-11,1.71E-06
974,311500,139500,338500,155500,8258_8683,1.46E-11,1.71E-06
975,327500,256500,320500,285500,7538_7759,1.45E-11,1.70E-06
976,340500,155500,362500,172500,7988_8260,1.44E-11,1.70E-06
977,348500,157500,366500,174500,7978_8222,1.44E-11,1.70E-06
978,389500,293500,409500,296500,7419_7470,1.44E-11,1.70E-06
979,398500,316500,393500,344500,7057_7229,1.44E-11,1.70E-06
980,325500,256500,340500,290500,7502_7757,1.44E-11,1.69E-06
981,356500,198500,399500,224500,7864_7927,1.43E-11,1.69E-06
982,356500,198500,326500,233500,7834_7927,1.43E-11,1.68E-06
983,363500,213500,325500,234500,7830_7880,1.42E-11,1.67E-06
984,578500,343500,522500,361500,6918_7061,1.42E-11,1.67E-06
985,472500,264500,443500,317500,7216_7720,1.41E-11,1.66E-06
986,355500,199500,326500,255500,7763_7921,1.41E-11,1.66E-06
987,471500,263500,496500,303500,7342_7721,1.40E-11,1.65E-06
988,471500,264500,450500,314500,7267_7719,1.40E-11,1.65E-06
989,314500,141500,341500,155500,8261_8624,1.40E-11,1.65E-06
990,314500,141500,338500,156500,8239_8624,1.40E-11,1.65E-06
991,314500,140500,339500,156500,8240_8656,1.40E-11,1.64E-06
992,314500,141500,339500,155500,8259_8624,1.39E-11,1.63E-06
993,568500,322500,521500,363500,6879_7165,1.39E-11,1.63E-06
994,325500,256500,341500,292500,7479_7757,1.38E-11,1.63E-06
995,383500,288500,409500,296500,7419_7521,1.38E-11,1.62E-06
996,349500,156500,356500,199500,7922_8246,1.38E-11,1.62E-06
997,316500,135500,343500,155500,8263_8771,1.38E-11,1.62E-06
998,397500,319500,392500,344500,7056_7189,1.38E-11,1.62E-06
999,472500,263500,471500,305500,7337_7722,1.37E-11,1.61E-06
1000,355500,198500,326500,256500,7758_7926,1.36E-11,1.60E-06
1001,327500,259500,323500,286500,7531_7736,1.36E-11,1.60E-06
1002,383500,289500,402500,304500,7340_7512,1.36E-11,1.60E-06
1003,328500,239500,325500,256500,7757_7820,1.36E-11,1.59E-06
1004,314500,138500,339500,156500,8240_8706,1.35E-11,1.59E-06
1005,326500,257500,318500,283500,7554_7749,1.35E-11,1.59E-06
1006,567500,330500,521500,363500,6879_7116,1.35E-11,1.59E-06
1007,502500,237500,472500,263500,7722_7824,1.34E-11,1.58E-06
1008,326500,255500,323500,286500,7531_7763,1.34E-11,1.57E-06
1009,384500,289500,409500,297500,7398_7513,1.34E-11,1.57E-06
1010,564500,327500,521500,363500,6879_7130,1.34E-11,1.57E-06
1011,317500,134500,339500,155500,8259_8792,1.34E-11,1.57E-06
1012,317500,135500,341500,155500,8261_8772,1.33E-11,1.57E-06
1013,316500,138500,341500,155500,8261_8708,1.33E-11,1.56E-06
1014,568500,323500,521500,364500,6860_7158,1.33E-11,1.56E-06
1015,326500,240500,325500,255500,7762_7819,1.31E-11,1.54E-06
1016,315500,139500,336500,156500,8238_8687,1.31E-11,1.54E-06
1017,471500,263500,447500,315500,7255_7721,1.31E-11,1.54E-06
1018,351500,155500,356500,198500,7927_8266,1.31E-11,1.54E-06
1019,566500,333500,521500,363500,6879_7109,1.30E-11,1.53E-06
1020,566500,327500,521500,362500,6898_7131,1.30E-11,1.53E-06
1021,315500,135500,338500,155500,8258_8770,1.30E-11,1.52E-06
1022,454500,255500,409500,296500,7419_7764,1.29E-11,1.52E-06
1023,397500,318500,392500,344500,7056_7195,1.29E-11,1.52E-06
1024,454500,255500,452500,309500,7308_7764,1.29E-11,1.51E-06
1025,334500,274500,340500,291500,7493_7663,1.29E-11,1.51E-06
1026,312500,140500,336500,156500,8238_8654,1.28E-11,1.51E-06
1027,341500,155500,363500,173500,7982_8261,1.28E-11,1.51E-06
1028,567500,327500,520500,364500,6859_7132,1.28E-11,1.51E-06
1029,472500,263500,453500,311500,7294_7722,1.28E-11,1.51E-06
1030,325500,256500,338500,288500,7519_7757,1.28E-11,1.50E-06
1031,328500,259500,321500,285500,7539_7737,1.28E-11,1.50E-06
1032,401500,289500,384500,289500,7513_7515,1.28E-11,1.50E-06
1033,315500,137500,341500,155500,8261_8725,1.28E-11,1.50E-06
1034,312500,141500,339500,156500,8240_8622,1.28E-11,1.50E-06
1035,569500,320500,522500,363500,6880_7183,1.27E-11,1.50E-06
1036,567500,331500,521500,363500,6879_7112,1.27E-11,1.50E-06
1037,347500,157500,366500,174500,7978_8221,1.27E-11,1.50E-06
1038,329500,257500,334500,274500,7663_7751,1.27E-11,1.49E-06
1039,384500,288500,402500,309500,7306_7522,1.26E-11,1.48E-06
1040,398500,317500,392500,344500,7056_7211,1.26E-11,1.48E-06
1041,356500,199500,325500,255500,7762_7922,1.26E-11,1.48E-06
1042,316500,138500,339500,155500,8259_8708,1.25E-11,1.47E-06
1043,578500,343500,521500,363500,6879_7061,1.25E-11,1.47E-06
1044,312500,139500,343500,155500,8263_8684,1.25E-11,1.47E-06
1045,325500,255500,340500,291500,7493_7762,1.24E-11,1.46E-06
1046,326500,240500,326500,256500,7758_7819,1.24E-11,1.46E-06
1047,342500,154500,355500,199500,7921_8282,1.24E-11,1.46E-06
1048,311500,140500,338500,156500,8239_8653,1.24E-11,1.45E-06
1049,578500,342500,520500,364500,6859_7067,1.24E-11,1.45E-06
1050,346500,156500,362500,172500,7988_8243,1.24E-11,1.45E-06
1051,312500,142500,343500,155500,8263_8586,1.23E-11,1.45E-06
1052,471500,263500,445500,315500,7253_7721,1.23E-11,1.45E-06
1053,328500,259500,323500,286500,7531_7737,1.23E-11,1.44E-06
1054,399500,224500,382500,271500,7686_7864,1.22E-11,1.44E-06
1055,349500,150500,356500,199500,7922_8358,1.22E-11,1.44E-06
1056,344500,224500,327500,235500,7829_7863,1.22E-11,1.43E-06
1057,311500,140500,341500,155500,8261_8653,1.22E-11,1.43E-06
1058,311500,140500,339500,155500,8259_8653,1.21E-11,1.43E-06
1059,356500,198500,399500,225500,7861_7927,1.21E-11,1.42E-06
1060,325500,256500,342500,291500,7495_7757,1.21E-11,1.42E-06
1061,315500,139500,339500,156500,8240_8687,1.21E-11,1.42E-06
1062,579500,343500,520500,363500,6878_7062,1.21E-11,1.42E-06
1063,312500,138500,338500,155500,8258_8704,1.21E-11,1.42E-06
1064,334500,274500,341500,291500,7494_7663,1.20E-11,1.41E-06
1065,315500,137500,339500,155500,8259_8725,1.20E-11,1.41E-06
1066,317500,135500,339500,155500,8259_8772,1.19E-11,1.40E-06
1067,399500,224500,380500,275500,7652_7864,1.19E-11,1.40E-06
1068,334500,274500,339500,288500,7520_7663,1.19E-11,1.40E-06
1069,472500,263500,452500,311500,7293_7722,1.19E-11,1.40E-06
1070,313500,140500,347500,157500,8221_8655,1.19E-11,1.39E-06
1071,384500,289500,408500,297500,7397_7513,1.19E-11,1.39E-06
1072,582500,332500,522500,362500,6899_7111,1.19E-11,1.39E-06
1073,398500,318500,385500,340500,7087_7196,1.19E-11,1.39E-06
1074,316500,138500,338500,156500,8239_8708,1.18E-11,1.38E-06
1075,338500,155500,362500,173500,7981_8258,1.17E-11,1.38E-06
1076,313500,142500,340500,155500,8260_8587,1.17E-11,1.38E-06
1077,568500,318500,521500,364500,6860_7203,1.17E-11,1.38E-06
1078,334500,275500,340500,291500,7493_7647,1.17E-11,1.37E-06
1079,314500,138500,347500,157500,8221_8706,1.17E-11,1.37E-06
1080,317500,134500,338500,156500,8239_8792,1.17E-11,1.37E-06
1081,317500,134500,343500,155500,8263_8792,1.17E-11,1.37E-06
1082,355500,198500,325500,255500,7762_7926,1.17E-11,1.37E-06
1083,363500,213500,326500,255500,7763_7880,1.16E-11,1.37E-06
1084,325500,256500,339500,290500,7501_7757,1.16E-11,1.36E-06
1085,362500,173500,331500,225500,7860_7981,1.16E-11,1.36E-06
1086,328500,258500,321500,285500,7539_7742,1.15E-11,1.35E-06
1087,396500,167500,356500,198500,7927_8019,1.15E-11,1.35E-06
1088,362500,172500,362500,173500,7981_7988,1.15E-11,1.35E-06
1089,325500,255500,339500,288500,7520_7762,1.15E-11,1.35E-06
1090,507500,238500,471500,263500,7721_7822,1.14E-11,1.34E-06
1091,400500,317500,393500,344500,7057_7213,1.14E-11,1.34E-06
1092,325500,255500,341500,291500,7494_7762,1.14E-11,1.34E-06
1093,399500,275500,409500,296500,7419_7654,1.14E-11,1.34E-06
1094,570500,320500,520500,364500,6859_7184,1.14E-11,1.34E-06
1095,389500,293500,408500,296500,7418_7470,1.14E-11,1.34E-06
1096,384500,288500,409500,295500,7438_7522,1.14E-11,1.34E-06
1097,383500,289500,401500,312500,7282_7512,1.14E-11,1.34E-06
1098,567500,322500,520500,363500,6878_7164,1.14E-11,1.33E-06
1099,396500,167500,399500,224500,7864_8019,1.13E-11,1.33E-06
1100,326500,256500,341500,293500,7464_7758,1.13E-11,1.33E-06
1101,384500,288500,409500,298500,7379_7522,1.13E-11,1.33E-06
1102,351500,154500,362500,173500,7981_8285,1.13E-11,1.33E-06
1103,314500,140500,347500,157500,8221_8656,1.13E-11,1.32E-06
1104,400500,318500,392500,339500,7094_7198,1.13E-11,1.32E-06
1105,356500,199500,325500,256500,7757_7922,1.12E-11,1.32E-06
1106,519500,247500,495500,302500,7344_7784,1.12E-11,1.32E-06
1107,315500,137500,338500,156500,8239_8725,1.12E-11,1.32E-06
1108,326500,256500,359500,277500,7621_7758,1.12E-11,1.32E-06
1109,312500,140500,339500,156500,8240_8654,1.12E-11,1.31E-06
1110,326500,240500,325500,256500,7757_7819,1.12E-11,1.31E-06
1111,567500,322500,522500,361500,6918_7164,1.11E-11,1.30E-06
1112,383500,289500,410500,295500,7439_7512,1.11E-11,1.30E-06
