"","xma","yma","label","powr","perc","cumsum_perc","xmb","ymb"
"269",554375,103125,"269_318",0.00212112209415101,0.0110694196437622,0.685771607647167,550625,102625
"555.1",552375,98375,"555_580",0.00212060378050072,0.01106671473992,0.696838322387087,549375,97875
"234.5",550375,103375,"234_294",0.00211533268102728,0.0110392066524712,0.707877529039558,553625,102875
"572.1",552125,98125,"572_580",0.00211118680457951,0.0110175707238662,0.718895099763424,549375,97875
"211",551125,103625,"211_241",0.00210203975931746,0.0109698353847335,0.729864935148158,553875,103375
"557",552875,98375,"557_581",0.00209836484224486,0.0109506572340062,0.740815592382164,549625,97875
"580",549375,97875,"580_588",0.00209534915361135,0.0109349193737994,0.751750511755964,552375,97875
"544.1",552625,98625,"544_580",0.00209203090741614,0.0109176025678893,0.762668114323853,549375,97875
"533.1",552625,98875,"533_580",0.002091149848575,0.0109130046194401,0.773581118943293,549375,97875
"289.3",550375,102875,"289_296",0.00208579751725846,0.0108850726104442,0.784466191553737,554125,102875
"556.1",552625,98375,"556_580",0.00207867266294824,0.0108478904027448,0.795314081956482,549375,97875
"234.6",550375,103375,"234_268",0.00207185612952754,0.0108123172176096,0.806126399174092,554125,103125
"177.2",550625,104125,"177_242",0.00206843309139063,0.010794453537957,0.816920852712049,554125,103375
"233.2",550125,103375,"233_266",0.00206764321194616,0.0107903314239764,0.827711184136025,553625,103125
"267.2",553875,103125,"267_290",0.00206524712605949,0.0107778270611888,0.838489011197214,550625,102875
"269.1",554375,103125,"269_289",0.00206443623895808,0.0107735953153435,0.849262606512557,550375,102875
"266.2",553625,103125,"266_290",0.00206178313690853,0.0107597496720281,0.860022356184585,550625,102875
"289.4",550375,102875,"289_325",0.00206119232797167,0.010756666439776,0.870779022624361,553875,102625
"235.2",550625,103375,"235_242",0.00206008924760724,0.0107509098360008,0.881529932460362,554125,103375
"193.3",550875,103875,"193_267",0.0020575671056895,0.0107377476293718,0.892267680089734,553875,103125
"581.4",549625,97875,"581_629",0.00205349361394993,0.0107164894521056,0.90298416954184,552875,97375
"157",550375,104375,"157_241",0.00204944030031011,0.0106953365775254,0.913679506119365,553875,103375
"233.3",550125,103375,"233_267",0.00204852102201058,0.0106905391746343,0.924370045293999,553875,103125
"234.7",550375,103375,"234_295",0.00204822006121821,0.0106889685619306,0.93505901385593,553875,102875
"211.1",551125,103625,"211_240",0.00204769714305212,0.010686239628676,0.945745253484606,553625,103375
"243",554375,103375,"243_318",0.00204512139735512,0.0106727976820317,0.956418051166638,550625,102625
"318.2",550625,102625,"318_347",0.00204491358646517,0.0106717131872005,0.967089764353838,553625,102375
"235.3",550625,103375,"235_267",0.00204483022427157,0.0106712781480739,0.977761042501912,553875,103125
"297",554375,102875,"297_318",0.00204460680799274,0.01067011221399,0.988431154715902,550625,102625
"554",552125,98375,"554_581",0.00203859590282037,0.0106387433305224,0.999069898046424,549625,97875
"211.2",551125,103625,"211_242",0.00203809786635769,0.0106361442464723,1.0097060422929,554125,103375
"157.1",550375,104375,"157_240",0.00203739380262688,0.0106324699757107,1.02033851226861,553625,103375
"235.4",550625,103375,"235_266",0.0020359625071127,0.010625000527948,1.03096351279656,553625,103125
"242.2",554125,103375,"242_290",0.00203093482226062,0.0105987627391768,1.04156227553573,550625,102875
"158",550625,104375,"158_241",0.00202977645033957,0.0105927175874464,1.05215499312318,553875,103375
"233.4",550125,103375,"233_242",0.00202799598941068,0.0105834259633407,1.06273841908652,554125,103375
"290",550625,102875,"290_294",0.00202791951403958,0.0105830268642142,1.07332144595073,553625,102875
"580.1",549375,97875,"580_609",0.00201925062117177,0.0105377868408958,1.08385923279163,552375,97625
"193.4",550875,103875,"193_266",0.00201794863070529,0.0105309921924946,1.09439022498412,553625,103125
"581.5",549625,97875,"581_612",0.00201597183067771,0.0105206759409608,1.10491090092508,553125,97625
"193.5",550875,103875,"193_219",0.00201564642101202,0.0105189777378467,1.11542987866293,554875,103625
"243.1",554375,103375,"243_289",0.00200727690311366,0.0104753000513579,1.12590517871429,550375,102875
"158.1",550625,104375,"158_240",0.00200101111532325,0.0104426010216122,1.1363477797359,553625,103375
