"","x","y","distN","distE","sector","angle"
"208",559147.949289232,101237.378413562,1,0.614793144294919,"S E",1.34512089993744
"209",559147.949289232,101487.378413562,1,0.606470514483043,"S E",1.36098899750738
"210",559147.949289232,101737.378413562,1,0.598147884671167,"S E",1.3769650511349
"211",559147.949289232,101987.378413562,1,0.589825254859291,"S E",1.39304193134286
"212",559147.949289232,102237.378413562,1,0.581502625047415,"S E",1.40921221009292
"213",559147.949289232,102487.378413562,1,0.573179995235539,"S E",1.42546817760403
"214",559147.949289232,94237.3784135617,1,0.864818514393791,"S W",0.940455397786473
"215",559397.949289232,100737.378413562,1,0.63488575006136,"S E",1.3072974786445
"216",559397.949289232,100987.378413562,1,0.626563120249484,"S E",1.32287749089741
"217",559397.949289232,94237.3784135617,1,0.873141144205667,"S W",0.929678802422436
"218",559647.949289232,100237.378413562,1,0.654978355827802,"S",1.27023015029721
"219",559647.949289232,100487.378413562,1,0.646655726015926,"S E",1.28548705443536
"220",559647.949289232,100737.378413562,1,0.63833309620405,"S E",1.30088173090163
"221",559647.949289232,94237.3784135617,1,0.881463774017543,"S W",0.919072795679746
"222",559647.949289232,99987.3784135617,1,0.663300985639678,"S",1.25511618247009
"223",559897.949289232,94237.3784135617,1,0.889786403829419,"S W",0.908635688800033
"224",559897.949289232,99737.3784135617,1,0.675070961594244,"S",1.23399507809183
"225",559897.949289232,99987.3784135617,1,0.666748331782368,"S",1.24889878239342
"226",560147.949289232,94237.3784135617,1,0.898109033641295,"S W",0.898365699176323
"227",560147.949289232,99487.3784135617,1,0.686840937548809,"S",1.21318177337255
"228",560147.949289232,99737.3784135617,1,0.678518307736934,"S",1.22786661292539
"229",560397.949289232,94237.3784135617,1,0.906431663453171,"S W",0.888260959801395
"230",560397.949289232,99237.3784135617,1,0.698610913503375,"S",1.19268721837404
"231",560397.949289232,99487.3784135617,1,0.690288283691499,"S",1.20714559702048
"232",560647.949289232,94237.3784135617,1,0.914754293265047,"W",0.878319528263286
"233",560647.949289232,94487.3784135617,1,0.918201639407737,"W",0.874249012772441
"234",560647.949289232,94737.3784135617,1,0.926524269219613,"W",0.864535089220697
"235",560647.949289232,94987.3784135617,1,0.934846899031489,"W",0.854979524160615
"236",560647.949289232,99237.3784135617,1,0.702058259646065,"S",1.18674627122345
"237",560897.949289232,94987.3784135617,1,0.938294245174178,"W",0.851067359148538
"238",560897.949289232,95237.3784135617,1,0.946616874986054,"W",0.841732086686638
"239",560897.949289232,98737.3784135617,1,0.722150865412507,"S",1.15269117675615
"240",560897.949289232,98987.3784135617,1,0.713828235600631,"S",1.16667777773851
"241",560897.949289232,99237.3784135617,1,0.710380889457941,"S",1.17252096049909
"242",561147.949289232,95237.3784135617,1,0.950064221128744,"W",0.83791026696714
"243",561147.949289232,95487.3784135617,1,0.95838685094062,"W",0.82879089935816
"244",561147.949289232,95737.3784135617,1,0.966709480752496,"W",0.819821503076924
"245",561147.949289232,95987.3784135617,1,0.975032110564372,"W",0.810999816823557
"246",561147.949289232,96237.3784135617,1,0.983354740376248,"W",0.802323561180383
"247",561147.949289232,96487.3784135617,1,0.991677370188124,"W",0.793790443661697
"248",561147.949289232,96737.3784135617,1,1,"W",0.785398163397448
"249",561147.949289232,97987.3784135617,1,0.750566100990824,"S",1.10624336647247
"250",561147.949289232,98237.3784135617,1,0.742243471178948,"S",1.11963600524172
"251",561147.949289232,98487.3784135617,1,0.733920841367072,"S",1.13320471609648
"252",561147.949289232,98737.3784135617,1,0.725598211555196,"S",1.14694789980022
