"","x","y","distN","distE","sector","angle"
"137",167500,12500,0.0827242248796679,0.508572416822426,"S",-1.55025544794967
"138",167500,48500,0.0966921339700754,0.432730837408771,"S",-1.73606848436549
"139",167500,49500,0.097080131444809,0.431753996088806,"S",-1.7385824776401
"140",168500,10500,0.0844369285948032,0.510358499988423,"S",-1.54587506654881
"141",168500,11500,0.0840489311200697,0.509953879065407,"S",-1.54687048458655
"142",168500,49500,0.0980168402104772,0.43134937516579,"S",-1.7399443341924
"143",168500,50500,0.0984048376852107,0.430372533845825,"S",-1.74246703370095
"144",168500,51500,0.0987928351599443,0.42939569252586,"S",-1.74499240125306
"145",168500,52500,0.0991808326346778,0.428418851205895,"S",-1.74752040882188
"146",169500,10500,0.0853736373604714,0.511335341308388,"S",-1.54346444544573
"147",169500,52500,0.100117541400346,0.428014230282879,"S",-1.74890604433747
"148",170500,10500,0.0863103461261397,0.512312182628353,"S",-1.54104322760219
"149",170500,52500,0.101054250166014,0.427609609359863,"S",-1.75029749088911
"150",171500,10500,0.0872470548918079,0.513289023948318,"S",-1.53861137156727
"151",171500,52500,0.101990958931683,0.427204988436848,"S",-1.75169477968678
"152",171500,53500,0.102378956406416,0.426228147116882,"S",-1.7542434731918
"153",172500,10500,0.0881837636574761,0.514265865268283,"S",-1.53616883602832
"154",172500,11500,0.0885717611322097,0.514670486191299,"S",-1.53515396701892
"155",172500,12500,0.0895084698978779,0.515647327511264,"S",-1.53269625814082
"156",172500,53500,0.103315665172084,0.425823526193867,"S",-1.75565269695081
"157",172500,54500,0.103703662646818,0.424846684873901,"S",-1.75821000855173
"158",173500,12500,0.0898964673726114,0.516051948434279,"S",-1.53167508714139
"159",173500,13500,0.0908331761382797,0.517028789754245,"S",-1.52920212303272
"160",173500,14500,0.0917698849039479,0.51800563107421,"S",-1.52671832267747
"161",173500,15500,0.0927065936696161,0.518982472394175,"S",-1.52422364554298
"162",173500,54500,0.104640371412486,0.424442063950886,"S",-1.75963122832825
"163",173500,55500,0.10502836888722,0.423465222630921,"S",-1.76219713217595
"164",174500,15500,0.0930945911443497,0.519387093317191,"S",-1.52318712118879
"165",174500,55500,0.105965077652888,0.423060601707905,"S",-1.76363040835106
"166",174500,56500,0.106353075127621,0.42208376038794,"S",-1.76620487701959
"167",174500,57500,0.106741072602355,0.421106919067975,"S",-1.76878179685789
"168",174500,58500,0.107129070077089,0.420130077748009,"S",-1.77136113709565
"169",174500,59500,0.107517067551822,0.419153236428044,"S",-1.77394286677594
"170",174500,60500,0.107905065026556,0.418176395108079,"S",-1.77652695475699
"171",175500,15500,0.0934825886190832,0.519791714240207,"S",-1.52214872089184
"172",175500,56500,0.10728978389329,0.422488381310956,"S",-1.76566765663421
"173",175500,60500,0.108841773792224,0.417771774185063,"S",-1.7779966328345
"174",175500,61500,0.109229771266957,0.416794932865098,"S",-1.78058909638714
"175",175500,62500,0.109617768741691,0.415818091545133,"S",-1.78318384571382
"176",176500,15500,0.0938705860938168,0.520196335163222,"S",-1.52110844180026
"177",176500,62500,0.110554477507359,0.415413470622117,"S",-1.78467178610777
"178",177500,15500,0.094807294859485,0.521173176483188,"S",-1.51858922554882
"179",177500,62500,0.111491186273027,0.415008849699102,"S",-1.78616593337214
"180",178500,15500,0.0957440036251532,0.522150017803153,"S",-1.51605900240779
"181",178500,62500,0.112427895038696,0.414604228776086,"S",-1.78766631971237
"182",178500,63500,0.112815892513429,0.413627387456121,"S",-1.79028150700723
"183",178500,64500,0.113203889988163,0.412650546136156,"S",-1.79289888392195
"184",179500,15500,0.0966807123908215,0.523126859123118,"S",-1.51351773269285
"185",179500,16500,0.097068709865555,0.523531480046133,"S",-1.51246185953575
"186",179500,17500,0.0980054186312233,0.524508321366098,"S",-1.5099049002968
"187",179500,18500,0.0989421273968915,0.525485162686064,"S",-1.50733679961652
"188",179500,26500,0.109312493661573,0.536299839180829,"S",-1.47814959448745
"189",179500,64500,0.114140598753831,0.41224592521314,"S",-1.79441771801271
"190",180500,18500,0.099330124871625,0.525889783609079,"S",-1.50626978505909
"191",180500,26500,0.108375784895905,0.535322997860864,"S",-1.48084357848801
"192",180500,27500,0.109312493661573,0.536299839180829,"S",-1.47814959448745
"193",180500,28500,0.110249202427242,0.537276680500794,"S",-1.47544401905274
"194",180500,29500,0.11118591119291,0.538253521820759,"S",-1.47272681707743
"195",180500,64500,0.115077307519499,0.411841304290124,"S",-1.79594288803849
"196",181500,18500,0.0997181223463586,0.526294404532095,"S",-1.50520084950766
"197",181500,19500,0.100654831112027,0.52727124585206,"S",-1.50261227715335
"198",181500,20500,0.101591539877695,0.528248087172026,"S",-1.50001245404866
"199",181500,22500,0.104240952358499,0.531011011657987,"S",-1.49259779872987
"200",181500,23500,0.105177661124167,0.531987852977952,"S",-1.48995455300209
"201",181500,24500,0.106114369889835,0.532964694297917,"S",-1.48729987510969
"202",181500,25500,0.107051078655503,0.533941535617883,"S",-1.48463372838507
"203",181500,26500,0.107987787421172,0.534918376937848,"S",-1.48195607649535
"204",181500,29500,0.110797913718176,0.537848900897743,"S",-1.47385373175877
"205",181500,30500,0.111734622483844,0.538825742217708,"S",-1.4711297029613
"206",181500,63500,0.116402013759901,0.412413524687073,"S",-1.79527691962911
"207",181500,64500,0.116014016285167,0.411436683367108,"S",-1.79747442658831
"208",182500,20500,0.101979537352429,0.528652708095041,"S",-1.49893226779245
"209",182500,21500,0.102916246118097,0.529629549415007,"S",-1.4963164686916
"210",182500,22500,0.103852954883765,0.530606390734972,"S",-1.49368932726354
"211",182500,30500,0.111346625009111,0.538421121294692,"S",-1.4722594478637
"212",182500,64500,0.116950725050836,0.411032062444092,"S",-1.79901236640441
"213",182500,65500,0.117338722525569,0.410055221124127,"S",-1.80165627816073
"214",182500,75500,0.121218697272905,0.400286807924476,"S",-1.82820374565419
"215",182500,76500,0.121606694747638,0.399309966604511,"S",-1.830868549076
"216",182500,77500,0.121994692222372,0.398333125284546,"S",-1.83353503746835
"217",183500,29500,0.110797913718176,0.537848900897743,"S",-1.47385373175877
"218",183500,30500,0.111734622483844,0.538825742217708,"S",-1.4711297029613
"219",183500,31500,0.112671331249513,0.539802583537673,"S",-1.46839399274459
"220",183500,65500,0.118275431291237,0.410459842047143,"S",-1.8011983333358
"221",183500,66500,0.118663428765971,0.409483000727178,"S",-1.80385092363542
"222",183500,67500,0.119051426240705,0.408506159407213,"S",-1.80650557091717
"223",183500,68500,0.119439423715438,0.407529318087248,"S",-1.80916224011621
"224",183500,69500,0.119827421190172,0.406552476767283,"S",-1.81182089600009
"225",183500,70500,0.120215418664905,0.405575635447318,"S",-1.81448150317133
"226",183500,71500,0.120603416139639,0.404598794127352,"S",-1.81714402606994
"227",183500,72500,0.120991413614372,0.403621952807387,"S",-1.81980842897609
"228",183500,73500,0.121379411089106,0.402645111487422,"S",-1.82247467601272
"229",183500,75500,0.122155406038573,0.400691428847492,"S",-1.82781255819902
"230",183500,77500,0.12293140098804,0.39792850436153,"S",-1.83515807656546
"231",184500,29500,0.11118591119291,0.538253521820759,"S",-1.47272681707743
"232",184500,73500,0.122316119854774,0.403049732410438,"S",-1.82206792149886
"233",184500,74500,0.122704117329508,0.402072891090473,"S",-1.82474274002893
"234",184500,75500,0.123092114804241,0.401668270167457,"S",-1.82599842553773
"235",184500,77500,0.123868109753708,0.397523883438514,"S",-1.83678776401483
"236",185500,29500,0.111573908667643,0.538658142743775,"S",-1.47159790163504
"237",185500,77500,0.124804818519376,0.397119262515499,"S",-1.83842413204025
"238",186500,29500,0.111961906142377,0.539062763666791,"S",-1.47046698298369
"239",186500,30500,0.112898614908045,0.540039604986756,"S",-1.46772843322469
"240",186500,77500,0.125741527285045,0.396714641592483,"S",-1.84006721298709
"241",186500,78500,0.126129524759778,0.395737800272518,"S",-1.84275920763025
"242",186500,79500,0.126517522234512,0.394760958952552,"S",-1.84545274708131
